date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
1/17/20 0:22,realDonaldTrump,LSUfootball,5297,16854,104556,See you tomorrow! #CHAMPS,,,#CHAMPS,1.21797E+18,https://twitter.com/realDonaldTrump/status/1217965436119191553
1/16/20 21:50,realDonaldTrump,,17320,28714,147759,THANK YOU! #MAGA,,,#MAGA,1.21793E+18,https://twitter.com/realDonaldTrump/status/1217927213179338758
1/16/20 20:39,realDonaldTrump,,102499,54236,336134,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,,,,1.21791E+18,https://twitter.com/realDonaldTrump/status/1217909231946477575
1/16/20 15:59,realDonaldTrump,,8962,13270,41545,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book http://bit.ly/2tlBT7y via @BreitbartNews,,@BreitbartNews,,1.21784E+18,https://twitter.com/realDonaldTrump/status/1217838753810669568
1/16/20 15:49,realDonaldTrump,DailyCaller,8389,15778,61369,"This is a total disgrace, but just another reason that I’m going to win Michigan again!",,,,1.21784E+18,https://twitter.com/realDonaldTrump/status/1217836310657892353
1/16/20 15:23,realDonaldTrump,SenAlexander,4614,9390,39825,Looking at this strongly!,,,,1.21783E+18,https://twitter.com/realDonaldTrump/status/1217829723222478848
1/16/20 15:14,realDonaldTrump,,14692,22558,115400,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",,,,1.21783E+18,https://twitter.com/realDonaldTrump/status/1217827468230434818
1/16/20 15:04,realDonaldTrump,,15829,19668,91497,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews,,@IngrahamAngle @FoxNews,,1.21783E+18,https://twitter.com/realDonaldTrump/status/1217825047102066688
1/16/20 13:59,realDonaldTrump,,14856,27083,130435,"Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is unbelievable, which it is, but publicly he knocks it whenever possible. That’s politics, but so bad for our great Country!",,,,1.21781E+18,https://twitter.com/realDonaldTrump/status/1217808535091916800
1/16/20 13:41,realDonaldTrump,,15198,33000,161488,"One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!",,,,1.2178E+18,https://twitter.com/realDonaldTrump/status/1217804029599920128
1/16/20 0:51,realDonaldTrump,,9674,22754,87946,https://twitter.com/WaysandMeansGOP/status/1217508926872334336,,,,1.21761E+18,https://twitter.com/realDonaldTrump/status/1217610329821237248
1/15/20 15:33,realDonaldTrump,,37456,30535,155840,"Here we go again, another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House, not the Senate!",,,,1.21747E+18,https://twitter.com/realDonaldTrump/status/1217469828656701442
1/15/20 6:13,realDonaldTrump,sarahedolan,12999,25959,101307,"I agree with him on this, 100%. But why would anyone vote Democrat? We are setting all time records with the economy!",,,,1.21733E+18,https://twitter.com/realDonaldTrump/status/1217329023182872576
1/15/20 5:45,realDonaldTrump,senatemajldr,5106,16226,64813,"Now up to 187 Federal Judges, and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy!",,,,1.21732E+18,https://twitter.com/realDonaldTrump/status/1217321896808722432
1/15/20 4:46,realDonaldTrump,GOP,5415,15546,60695,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny!,,,,1.21731E+18,https://twitter.com/realDonaldTrump/status/1217307023873802242
1/15/20 4:32,realDonaldTrump,,9306,25233,132152,"Prime Minister of the United Kingdom, @BorisJohnson, stated, “We should replace the Iran deal with the Trump deal.” I agree!",,@BorisJohnson,,1.2173E+18,https://twitter.com/realDonaldTrump/status/1217303398636126210
1/15/20 3:18,realDonaldTrump,,6514,24206,126854,Former National Security Adviser for President Obama said “President Trump was absolutely correct” in taking out terroristist leader Soleimani. Thank you General Jones!,,,,1.21728E+18,https://twitter.com/realDonaldTrump/status/1217284784252080128
1/15/20 2:53,realDonaldTrump,,8422,17278,70393,"Republicans are fighting for citizens from every background, & from every race, religion, color & creed. We are a movement for ALL AMERICANS who believe in fairness & justice, equality & dignity, opportunity & safety. We are a big tent, & a big party, w/ BIG IDEAS for the future!",,,,1.21728E+18,https://twitter.com/realDonaldTrump/status/1217278713500459009
1/15/20 2:49,realDonaldTrump,,6090,16953,61267,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #TrumpMilwaukeeRally",,,#TrumpMilwaukeeRally,1.21728E+18,https://twitter.com/realDonaldTrump/status/1217277670528110592
1/15/20 2:43,realDonaldTrump,,5717,23465,105790,GOD BLESS THE U.S.A.!,,,,1.21728E+18,https://twitter.com/realDonaldTrump/status/1217276075996274688
1/15/20 2:36,realDonaldTrump,,2870,11694,47161,"Thank you Milwaukee, Wisconsin! #KAG2020 #MAGA",,,#KAG2020 #MAGA,1.21727E+18,https://twitter.com/realDonaldTrump/status/1217274316179607553
1/14/20 23:45,realDonaldTrump,,39244,41567,190469,"Cryin’ Chuck Schumer just said, “The American people want a fair trial in the Senate.” True, but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty” Schiff give us a fair trial in the House. It was the most lopsided & unfair basement hearing in the history of Congress!",,,,1.21723E+18,https://twitter.com/realDonaldTrump/status/1217231373011865600
1/14/20 23:36,realDonaldTrump,,27225,34428,169737,"We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used by killers, drug dealers and other violent criminal elements. They will have to step up to the plate and help our great Country, NOW! MAKE AMERICA GREAT AGAIN.",,,,1.21723E+18,https://twitter.com/realDonaldTrump/status/1217228960964038658
1/14/20 23:16,realDonaldTrump,,7742,19518,105220,"On my way to Milwaukee, Wisconsin for a #TrumpRally. Look forward to see you all soon!",,,#TrumpRally,1.21722E+18,https://twitter.com/realDonaldTrump/status/1217224049614520320
1/14/20 5:52,realDonaldTrump,YahooSportsCFB,11220,29146,193378,Thank you!,,,,1.21696E+18,https://twitter.com/realDonaldTrump/status/1216961142867681280
1/14/20 5:25,realDonaldTrump,TeamTrump,10533,20437,87786,Thank you to Rick Scott. This Impeachment Hoax is an outrage!,,,,1.21695E+18,https://twitter.com/realDonaldTrump/status/1216954477783048193
1/13/20 23:58,realDonaldTrump,,41397,34859,204208,"I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair, costly and unpopular individual mandate for you!",,,,1.21687E+18,https://twitter.com/realDonaldTrump/status/1216872069591289858
1/13/20 17:31,realDonaldTrump,,32925,34480,155235,"“We demand fairness” shouts Pelosi and the Do Nothing Democrats, yet the Dems in the House wouldn’t let us have 1 witness, no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!",,,,1.21677E+18,https://twitter.com/realDonaldTrump/status/1216774903036334080
1/13/20 16:13,realDonaldTrump,,36826,29383,165873,"Really Big Breaking News (Kidding): Booker, who was in zero polling territory, just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!",,,,1.21676E+18,https://twitter.com/realDonaldTrump/status/1216755243712643073
1/13/20 16:09,realDonaldTrump,,14745,21601,103508,"The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was “imminent” or not, & was my team in agreement. The answer to both is a strong YES., but it doesn’t really matter because of his horrible past!",,,,1.21675E+18,https://twitter.com/realDonaldTrump/status/1216754098382524422
1/13/20 15:53,realDonaldTrump,,15908,48407,294243,"Wow! The wonderful Iranian protesters refused to step on, or in any way denigrate, our Great American Flag. It was put on the street in order for them to trample it, and they walked around it instead. Big progress!",,,,1.21675E+18,https://twitter.com/realDonaldTrump/status/1216750167954804736
1/13/20 15:47,realDonaldTrump,,13518,28247,127289,"The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy, only because I did what should have been done for 20 years. Anything I do, whether it’s the economy, military, or anything else, will be scorned by the Rafical Left, Do Nothing Democrats!",,,,1.21675E+18,https://twitter.com/realDonaldTrump/status/1216748556561866755
1/13/20 15:25,realDonaldTrump,,17632,18829,105120,"Bernie Sander’s volunteers are trashing Elizabeth “Pocahontus” Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying, but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?",,,,1.21674E+18,https://twitter.com/realDonaldTrump/status/1216743062543663105
1/13/20 13:39,realDonaldTrump,,10242,12989,57317,"....and, if Republicans win in court and take back the House of Represenatives, your healthcare, that I have now brought to the best place in many years, will become the best ever, by far. I will always protect your Pre-Existing Conditions, the Dems will not!",,,,1.21672E+18,https://twitter.com/realDonaldTrump/status/1216716358676860928
1/13/20 13:39,realDonaldTrump,,24185,23543,103921,"Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare, you have it now, while at the same time winning the fight to rid you of the expensive, unfair and very unpopular Individual Mandate.....",,,,1.21672E+18,https://twitter.com/realDonaldTrump/status/1216716337822695425
1/13/20 2:00,realDonaldTrump,realDonaldTrump,11218,25513,111286,مشاور امنیت ملی امروز عنوان کرد كه تحریم ها و اعتراضات، ایران را«به شدت تحت فشار»قرار داده است و آنها را مجبور به مذاكره می كند.در واقع، اصلا برایم اهمیتی نداردکه آیا آنها مذاکره می کنند یا نه.این کاملاً به عهده ی خودشان است، اما سلاح هسته ای نداشته باشیدو«معترضان خود را نکشید.»,,,,1.21654E+18,https://twitter.com/realDonaldTrump/status/1216540493821239296
1/12/20 23:46,realDonaldTrump,,14914,35389,173737,"National Security Adviser suggested today that sanctions & protests have Iran “choked off”, will force them to negotiate. Actually, I couldn’t care less if they negotiate. Will be totally up to them but, no nuclear weapons and “don’t kill your protesters.”",,,,1.21651E+18,https://twitter.com/realDonaldTrump/status/1216506722153639942
1/12/20 19:55,realDonaldTrump,,30537,27539,126524,"Many believe that by the Senate giving credence to a trial based on the no evidence, no crime, read the transcripts, “no pressure” Impeachment Hoax, rather than an outright dismissal, it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have. I agree!",,,,1.21645E+18,https://twitter.com/realDonaldTrump/status/1216448547777908737
1/12/20 19:38,realDonaldTrump,,2027,9288,30534,,,,,1.21644E+18,https://twitter.com/realDonaldTrump/status/1216444337220964352
1/12/20 19:37,realDonaldTrump,,2295,13143,44575,,,,,1.21644E+18,https://twitter.com/realDonaldTrump/status/1216444224813654018
1/12/20 19:37,realDonaldTrump,,1774,9213,33256,,,,,1.21644E+18,https://twitter.com/realDonaldTrump/status/1216443992780558338
1/12/20 19:02,realDonaldTrump,,21052,24000,139584,"Wow! Crazy Bernie Sanders is surging in the polls, looking very good against his opponents in the Do Nothing Party. So what does this all mean? Stay tuned!",,,,1.21644E+18,https://twitter.com/realDonaldTrump/status/1216435180220620807
1/12/20 18:41,realDonaldTrump,,10875,28891,97473,"You can’t make this up! David Kris, a highly controversial former DOJ official, was just appointed by the FISA Court to oversee reforms to the FBI’s surveillance procedures. Zero credibility. THE SWAMP! @DevinNunes @MariaBartiromo @FoxNews",,@DevinNunes @MariaBartiromo @FoxNews,,1.21643E+18,https://twitter.com/realDonaldTrump/status/1216429943925723139
1/12/20 18:29,realDonaldTrump,,2903,11879,44335,"....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name, prove that his office is indeed incompetent.” @DevinNunes @MariaBartiromo @FoxNews The ICIG never wanted proof!",,@DevinNunes @MariaBartiromo @FoxNews,,1.21643E+18,https://twitter.com/realDonaldTrump/status/1216426951163949058
1/12/20 18:29,realDonaldTrump,,3376,16894,65406,"House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. “The Democrats know the ICIG is a major problem-didn’t release his testimony. Looks so much like everything else we’ve seen, from the Russia Hoax, to...",,,,1.21643E+18,https://twitter.com/realDonaldTrump/status/1216426942733389825
1/12/20 16:44,realDonaldTrump,realDonaldTrump,13526,36710,153163,خطاب به رهبران ايران: معترضان خود را نكشيد. هزاران تن تاكنون به دست شما كشته يا زنداني شده اند، و جهان نظاره گر است. مهمتر از ان، ايالات متحده نظاره گر است. اينترنت را دوباره وصل كنيد و به خبرنگاران اجازه دهيد ازادانه حركت كنند! كشتار مردم بزرگ ايران را متوقف كنيد!,,,,1.2164E+18,https://twitter.com/realDonaldTrump/status/1216400564071936001
